Year,Month,Rainfall_mm,Temperature_C,Water_Consumption_MLD,Reservoir_Level_MCM,Population,Water_Availability_MLD,Scarcity_Level
2017,1,51.5,25.1,187.72,265.42,1180604,666.75,Low
2017,1,116.6,26.3,730.04,216.84,4989771,388.97,High
2017,1,52.3,28.7,140.51,191.76,1350105,520.31,Low
2017,1,87.9,25.1,583.42,157.22,4780565,278.98,High
2017,1,8.8,26.4,481.71,130.71,3581464,168.98,High
2017,1,19.3,25.9,179.17,219.54,1393972,626.97,Low
2017,1,16.9,28.9,217.16,221.91,1494878,578.89,Low
2017,1,39.9,26.2,640.44,173.69,4945820,279.68,High
2017,1,77.1,27.1,395.24,164.82,3461262,342.58,Medium
2017,1,21.8,25.9,397.16,190.42,2812875,396.53,Medium
2017,1,23.0,22.7,334.82,175.85,2441704,371.9,Medium
2017,1,49.4,25.1,521.51,228.44,4116611,493.89,Medium
2017,1,222.7,24.3,458.79,270.58,3296372,660.01,Low
2017,1,104.5,21.9,150.96,263.75,1196457,726.01,Low
2017,1,32.7,25.1,549.19,176.1,4727228,274.64,High
2017,1,115.3,27.9,311.11,206.32,2453119,508.65,Low
2017,1,95.0,28.0,676.1,201.15,4020413,406.94,High
2017,2,56.2,28.5,606.42,228.23,4549089,453.85,High
2017,2,39.9,28.0,547.7,232.61,3636805,478.39,Medium
2017,2,9.0,31.6,161.45,177.01,1122283,429.1,Low
2017,2,20.0,26.4,659.93,181.92,4122053,295.8,High
2017,2,15.6,28.3,192.56,263.34,1289473,702.79,Low
2017,2,132.8,29.6,575.28,278.78,4613264,651.72,Medium
2017,2,53.5,29.0,444.55,210.61,2836172,439.76,Medium
2017,2,195.9,29.5,479.66,232.66,4638042,522.02,Medium
2017,2,29.9,28.0,423.12,100.65,2973119,159.95,High
2017,2,53.5,26.9,331.4,190.06,2597453,470.5,Low
2017,2,20.5,31.3,200.46,179.64,2047855,428.62,Low
2017,2,27.8,29.7,457.09,116.95,3612970,217.05,High
2017,2,22.1,30.8,730.99,171.87,4835075,268.17,High
2017,2,42.0,28.6,413.69,187.66,2900463,397.98,Medium
2017,2,55.0,26.3,406.68,207.1,3011551,477.94,Medium
2017,2,60.0,27.8,250.39,204.35,2252544,532.93,Low
2017,2,37.1,27.9,267.32,210.06,1954569,541.89,Low
2017,3,82.8,28.6,382.42,157.27,2469353,312.83,Medium
2017,3,45.9,27.3,331.35,253.2,2373269,657.52,Low
2017,3,25.9,27.6,521.68,149.06,4444009,260.1,High
2017,3,177.2,27.4,525.11,213.88,3056751,465.05,Medium
2017,3,5.5,30.0,618.08,133.6,4221842,203.33,High
2017,3,79.5,30.4,460.58,214.51,3571585,468.07,Medium
2017,3,84.5,26.7,418.49,238.86,3117729,580.83,Low
2017,3,68.7,30.9,567.22,216.63,3925848,453.95,Medium
2017,3,28.3,31.3,212.96,211.33,1533842,561.94,Low
2017,3,26.6,29.6,405.07,185.14,3383671,432.46,Medium
2017,3,71.3,28.7,403.72,229.61,3790347,546.77,Low
2017,3,183.9,29.7,225.95,267.38,1828470,733.78,Low
2017,3,33.2,33.3,197.15,176.45,1175955,475.43,Low
2017,3,16.9,31.4,411.34,188.19,3895035,442.19,Medium
2017,3,31.8,28.6,306.98,219.49,2367025,535.57,Low
2017,3,29.9,31.6,455.73,191.2,3399943,444.81,Medium
2017,3,11.3,30.7,628.25,182.14,3750959,344.01,High
2017,3,63.3,28.4,405.34,192.47,2574380,401.95,Medium
2017,3,60.1,33.2,217.05,228.72,1499832,567.96,Low
2017,4,66.2,30.6,437.42,207.25,3923807,496.78,Medium
2017,4,68.3,31.1,463.15,177.54,3823305,397.4,Medium
2017,4,14.4,32.3,248.18,152.86,2082342,375.94,Low
2017,4,41.6,32.1,350.79,139.66,2583648,313.2,Medium
2017,4,13.1,30.8,166.87,152.85,1697063,367.44,Low
2017,4,60.3,33.5,431.79,136.65,3291580,178.43,High
2017,4,60.9,30.5,294.57,188.77,1528358,454.5,Low
2017,4,31.1,33.4,602.72,202.63,4205321,353.86,High
2017,4,27.8,34.2,601.47,176.29,4724404,309.37,High
2017,4,37.4,33.5,225.24,183.41,1651084,443.63,Low
2017,4,25.5,30.7,312.76,177.86,2679367,486.07,Low
2017,4,59.7,36.2,689.26,152.93,4268271,185.19,High
2017,5,41.3,33.4,602.88,123.15,4018587,104.81,High
2017,5,47.8,32.5,407.39,222.64,3117164,507.47,Low
2017,5,25.7,32.2,531.52,192.13,3267359,401.56,High
2017,5,205.6,35.2,503.0,196.79,2703425,452.8,Medium
2017,5,15.2,34.5,545.14,189.47,3886421,347.45,High
2017,5,44.4,32.9,143.1,220.05,1106514,596.8,Low
2017,5,36.7,34.4,327.84,123.47,1928436,204.22,High
2017,5,33.6,33.4,813.22,206.11,4747024,339.39,High
2017,5,43.7,34.5,189.18,213.82,1823790,604.84,Low
2017,5,88.5,33.9,337.19,183.08,1950733,505.96,Low
2017,5,37.7,33.4,217.61,234.43,1417355,565.58,Low
2017,5,82.1,35.3,562.73,202.86,3283340,422.65,High
2017,5,21.2,34.0,524.57,209.86,3584128,399.95,High
2017,5,71.3,32.9,395.94,248.64,2326570,561.95,Low
2017,5,73.3,36.9,271.71,181.07,1835406,435.47,Low
2017,6,116.5,28.5,329.78,195.25,2510048,519.67,Low
2017,6,41.5,30.3,502.49,213.87,4013060,476.13,Medium
2017,6,112.9,32.8,640.0,195.26,3604352,340.4,High
2017,6,44.1,35.1,256.65,235.78,1586183,622.83,Low
2017,6,274.3,32.7,232.83,341.26,1821022,986.65,Low
2017,6,85.7,32.2,346.39,254.55,2761842,698.38,Low
2017,6,134.7,32.0,654.82,234.67,4768487,418.27,High
2017,6,147.0,30.1,427.57,245.79,3668720,666.79,Low
2017,6,46.8,31.5,475.13,231.78,3749741,574.6,Low
2017,6,251.5,31.2,610.56,249.25,3774254,565.55,Medium
2017,6,66.9,30.6,440.35,147.24,2745184,334.3,High
2017,6,83.5,27.9,136.4,254.15,1090390,704.12,Low
2017,6,35.3,31.4,652.0,216.66,4847218,389.33,High
2017,6,108.7,32.8,604.58,189.73,4027787,379.87,High
2017,6,132.5,33.5,368.7,231.08,2973177,558.95,Low
2017,6,205.4,32.1,559.01,209.7,3338425,451.93,Medium
2017,6,194.6,30.9,407.96,239.33,3418080,628.85,Low
2017,6,204.6,33.8,167.24,263.46,1238834,838.65,Low
2017,6,67.1,32.8,741.57,148.66,4430104,226.14,High
2017,7,203.0,30.5,503.83,257.17,3386610,700.54,Low
2017,7,25.6,34.6,195.95,198.28,1351021,502.93,Low
2017,7,103.2,30.6,238.73,230.64,1291494,551.99,Low
2017,7,24.2,29.6,368.27,229.25,2529823,572.01,Low
2017,7,201.3,30.5,381.8,278.39,2490904,749.52,Low
2017,7,155.4,34.2,362.66,256.33,2966405,661.57,Low
2017,7,176.6,35.3,540.54,238.07,4251902,564.96,Medium
2017,7,83.0,28.9,238.88,263.74,2074814,765.69,Low
2017,7,100.5,28.3,418.33,244.69,2554927,499.61,Medium
2017,7,154.0,35.2,602.95,224.61,4600817,513.52,Medium
2017,7,93.5,29.9,268.76,266.31,2343364,669.63,Low
2017,7,246.2,30.2,568.61,289.95,4255985,709.51,Low
2017,7,80.2,30.5,579.32,199.64,3679849,465.49,Medium
2017,7,155.2,34.7,405.21,191.26,2286883,492.74,Low
2017,8,14.7,29.6,738.58,123.51,4828131,152.45,High
2017,8,28.4,29.8,329.1,218.23,2122514,537.82,Low
2017,8,214.8,32.5,799.48,292.31,4889115,625.94,High
2017,8,139.2,33.4,609.64,212.8,3819227,499.52,Medium
2017,8,50.3,30.9,411.93,222.98,3300401,536.46,Low
2017,8,17.2,28.2,448.55,168.3,3611036,351.85,High
2017,8,188.4,29.0,311.35,326.72,2011103,873.89,Low
2017,8,32.5,29.8,477.49,173.97,2915274,335.76,High
2017,8,373.7,31.8,229.05,406.91,1557709,1218.78,Low
2017,8,71.2,29.6,343.97,215.67,2452062,548.52,Low
2017,8,18.1,29.6,199.53,172.4,1302109,396.01,Low
2017,8,37.2,31.5,603.1,140.89,4010837,251.45,High
2017,8,104.7,28.9,215.87,213.51,1597257,576.15,Low
2017,8,164.8,31.5,454.14,224.8,3317642,532.96,Medium
2017,9,92.6,27.9,407.83,285.21,3705725,763.58,Low
2017,9,360.4,28.5,417.78,321.64,3008983,920.27,Low
2017,9,34.2,28.4,311.8,177.02,1599175,460.23,Low
2017,9,200.7,29.1,194.06,275.31,1696872,735.06,Low
2017,9,119.5,29.4,554.03,190.62,4133062,415.06,High
2017,9,93.0,29.4,220.11,230.05,1437336,655.99,Low
2017,9,274.9,26.0,203.96,310.8,2073642,982.17,Low
2017,9,194.7,30.1,180.45,220.7,1234730,664.78,Low
2017,9,30.8,29.0,133.05,152.37,938213,391.44,Low
2017,9,49.1,27.5,432.49,213.01,4032228,511.71,Medium
2017,9,66.7,24.6,439.66,202.86,3615900,439.08,Medium
2017,9,155.2,28.7,227.46,269.49,1622460,756.61,Low
2017,9,289.0,29.7,501.08,280.93,3524116,798.15,Low
2017,9,435.0,28.4,367.71,393.1,2807241,1187.6,Low
2017,9,61.5,30.7,597.44,138.12,4712866,187.7,High
2017,9,71.0,25.7,332.84,221.67,2482423,581.31,Low
2017,9,87.1,32.5,477.78,190.61,3427671,435.57,Medium
2017,9,237.1,30.0,541.0,259.35,4303844,611.38,Medium
2017,9,199.3,26.1,251.74,233.06,1927457,681.19,Low
2017,9,111.3,26.8,297.11,287.94,2209055,712.1,Low
2017,9,24.9,26.9,769.94,114.2,4302600,50.0,High
2017,9,3.0,27.3,187.56,134.94,1444843,332.91,Low
2017,9,36.0,28.0,602.22,122.04,3379049,101.84,High
2017,10,30.2,30.8,531.49,190.62,4711822,381.47,High
2017,10,9.5,28.7,226.57,165.78,1910497,424.45,Low
2017,10,29.0,26.3,406.89,171.13,3092885,354.22,Medium
2017,10,51.2,28.1,402.8,202.16,3714216,439.79,Medium
2017,10,56.8,27.2,117.44,168.42,954642,465.48,Low
2017,10,100.3,29.8,483.88,210.48,3342770,478.87,Medium
2017,10,114.2,30.6,549.76,223.81,3077255,467.45,Medium
2017,10,76.0,29.0,252.21,232.27,2062111,590.27,Low
2017,10,37.7,29.8,542.97,180.88,2936261,381.13,High
2017,10,20.5,27.4,693.89,186.83,4609330,254.58,High
2017,10,19.0,30.8,557.67,138.03,4214560,229.32,High
2017,10,23.9,32.3,635.46,177.22,4489267,236.2,High
2017,11,110.1,24.9,476.85,217.25,4542669,459.51,Medium
2017,11,18.1,26.0,696.65,197.18,4314743,337.7,High
2017,11,67.4,27.3,347.27,256.36,2988618,601.3,Low
2017,11,94.6,24.2,596.23,200.47,4294122,374.98,High
2017,11,42.6,27.6,449.5,154.11,3295507,336.87,High
2017,11,37.3,25.8,364.97,254.61,3124726,563.84,Low
2017,11,69.2,23.9,180.62,219.46,1752695,591.04,Low
2017,11,22.6,25.8,142.79,241.05,1325299,582.91,Low
2017,11,6.3,23.9,670.36,177.86,4667417,298.4,High
2017,11,47.0,29.1,712.21,190.79,4560892,315.31,High
2017,11,66.9,27.8,518.57,167.75,3503004,295.59,High
2017,11,37.3,24.8,347.33,163.0,3041562,430.13,Low
2017,11,14.9,25.7,490.83,146.82,4303239,243.62,High
2017,11,25.7,27.8,506.2,154.24,4346301,209.3,High
2017,11,44.7,25.3,170.5,199.94,1489368,514.86,Low
2017,11,40.9,25.5,156.57,264.26,1226287,691.18,Low
2017,11,92.8,27.1,287.56,184.72,2363978,438.0,Low
2017,11,42.1,27.1,443.16,238.76,3002978,544.77,Low
2017,11,21.9,27.2,377.15,214.25,2990314,462.12,Low
2017,11,39.0,30.5,173.94,226.35,1118813,633.36,Low
2017,11,22.9,28.0,123.11,176.86,1179383,422.79,Low
2017,12,95.2,25.5,130.32,222.07,966170,589.28,Low
2017,12,62.1,24.6,428.2,148.71,3830187,287.04,High
2017,12,49.2,26.3,115.06,231.35,944594,649.71,Low
2017,12,44.1,27.0,547.13,204.3,4667015,430.84,High
2017,12,34.0,28.3,508.68,219.76,3499712,469.74,Medium
2017,12,64.5,26.4,393.38,199.59,2480541,432.48,Medium
2017,12,32.9,25.6,611.24,125.05,4625295,125.7,High
2017,12,112.9,27.8,384.75,211.15,3018867,483.34,Low
2017,12,47.4,25.9,458.74,187.05,4222238,379.28,Medium
2017,12,35.2,28.1,451.54,177.89,2703329,353.32,High
2017,12,58.6,26.4,763.85,219.28,4908023,397.67,High
2017,12,29.3,28.5,269.84,218.21,1765339,546.74,Low
2017,12,76.8,25.1,488.14,155.06,3096426,286.37,High
2017,12,33.3,22.4,250.94,234.19,2141326,598.63,Low
2017,12,17.9,21.8,457.66,159.64,4477518,267.7,High
2017,12,7.5,25.8,233.83,207.83,1545377,464.02,Low
2017,12,23.5,29.5,335.51,221.92,2842088,508.89,Low
2017,12,11.3,24.4,627.08,144.24,4433146,189.39,High
2017,12,29.3,24.9,411.64,228.85,4171377,511.02,Low
2018,1,25.8,26.9,569.65,190.07,4603665,393.18,High
2018,1,105.2,28.1,723.59,217.01,4635156,387.75,High
2018,1,19.5,26.2,616.08,197.08,4502396,417.94,High
2018,1,17.2,27.2,470.3,146.01,3005493,255.04,High
2018,1,49.9,28.0,598.33,154.31,4485221,232.24,High
2018,1,47.1,29.1,301.29,176.78,2531087,401.84,Low
2018,1,24.9,25.5,274.43,198.82,2144179,525.5,Low
2018,1,22.4,24.2,512.55,164.43,3573552,303.14,High
2018,1,40.1,28.1,374.0,176.16,2261336,356.06,Medium
2018,1,49.4,26.2,689.53,177.12,5147674,241.05,High
2018,1,47.1,25.6,410.21,184.51,2988879,345.81,Medium
2018,1,79.6,26.5,239.5,234.23,2393406,608.49,Low
2018,1,30.9,27.9,556.2,153.76,4322022,261.19,High
2018,1,67.5,28.9,371.39,193.52,2576909,463.41,Low
2018,1,96.6,28.0,309.48,222.42,2015193,533.18,Low
2018,2,30.1,32.4,553.79,195.79,4276648,364.35,High
2018,2,30.6,29.0,449.19,189.19,4258622,363.49,Medium
2018,2,20.3,25.3,601.92,154.39,4195742,272.21,High
2018,2,82.9,28.0,776.66,181.51,5070047,323.6,High
2018,2,119.7,27.4,613.05,281.95,3927510,648.24,Medium
2018,2,36.8,30.6,670.77,155.82,4795233,207.13,High
2018,2,29.2,24.6,380.03,217.64,3208795,587.38,Low
2018,2,32.8,27.2,173.68,166.1,1537239,400.34,Low
2018,2,42.7,31.1,430.43,246.12,3364781,556.59,Low
2018,2,35.1,28.5,221.7,198.48,1783581,583.24,Low
2018,2,33.3,24.6,581.6,164.22,5239168,248.79,High
2018,2,34.8,32.0,783.55,211.95,5170799,307.55,High
2018,2,65.1,30.3,747.06,136.79,5054539,137.77,High
2018,2,149.1,23.6,168.13,221.01,1722784,686.84,Low
2018,2,33.0,31.1,599.12,228.33,4028524,437.49,High
2018,2,51.4,26.9,732.5,183.03,5075318,362.41,High
2018,2,130.7,27.0,551.83,236.09,3771820,493.22,Medium
2018,2,28.7,27.0,696.31,209.54,4687367,357.43,High
2018,2,71.4,23.5,401.13,266.85,2966307,679.05,Low
2018,2,55.0,29.3,539.64,179.46,3756781,367.79,High
2018,2,12.3,27.0,155.64,193.6,1302447,560.79,Low
2018,3,99.9,30.1,519.51,143.9,3752429,213.32,High
2018,3,54.8,26.1,500.95,179.24,4168327,326.37,High
2018,3,21.9,26.5,181.11,150.37,1463204,397.08,Low
2018,3,18.5,30.5,541.18,168.88,3735703,302.38,High
2018,3,25.3,32.1,691.04,176.02,4548787,239.87,High
2018,3,83.3,28.9,560.5,187.8,3768465,416.07,High
2018,3,76.4,27.3,870.61,144.31,5165861,100.4,High
2018,3,117.7,29.6,339.24,290.71,2400474,734.76,Low
2018,3,9.1,32.4,602.64,213.02,4431447,400.98,High
2018,3,13.5,29.1,616.48,149.33,3774384,230.59,High
2018,3,41.0,29.2,544.69,185.23,3492132,352.5,High
2018,4,90.7,32.7,504.45,210.75,4680708,477.33,Medium
2018,4,22.4,29.5,189.12,171.67,1281613,465.6,Low
2018,4,56.8,33.1,106.18,261.05,904651,776.94,Low
2018,4,79.6,31.8,535.74,159.42,4236852,290.14,High
2018,4,22.8,33.9,399.11,176.55,3522277,346.87,Medium
2018,4,49.9,33.7,574.93,185.36,4024041,367.54,High
2018,4,12.5,32.1,386.68,192.32,2563394,417.06,Medium
2018,4,15.0,29.6,589.8,184.01,4470370,343.35,High
2018,4,66.8,32.5,651.35,166.25,4223619,264.92,High
2018,4,8.4,32.7,197.14,197.69,1174000,501.79,Low
2018,4,32.1,31.9,231.04,183.84,1505675,453.54,Low
2018,5,4.1,37.7,256.53,195.09,1579944,460.88,Low
2018,5,44.5,29.7,833.17,186.31,5047935,200.91,High
2018,5,63.7,30.8,285.05,160.91,2082332,364.17,Low
2018,5,63.4,35.1,663.77,151.46,4693097,195.04,High
2018,5,9.0,31.6,296.26,144.8,2067560,198.5,High
2018,5,5.4,33.0,739.26,182.09,4695445,240.81,High
2018,5,7.8,34.7,656.49,133.91,3848982,198.24,High
2018,5,24.3,36.3,788.63,146.5,4673446,176.86,High
2018,5,136.5,29.5,603.82,231.9,4492070,553.56,Medium
2018,5,49.4,34.3,155.25,210.08,1258457,519.31,Low
2018,5,15.2,32.7,111.37,172.33,936748,500.22,Low
2018,5,29.3,34.4,538.15,145.34,3878454,235.77,High
2018,5,36.8,34.8,223.69,196.57,1460253,476.9,Low
2018,5,15.8,35.6,641.37,179.13,4413833,247.03,High
2018,6,87.9,33.9,330.89,208.8,2081177,561.05,Low
2018,6,165.7,32.3,345.79,269.77,2909537,723.11,Low
2018,6,62.2,30.0,103.76,206.93,925654,634.26,Low
2018,6,88.8,28.5,190.21,287.1,1168089,875.68,Low
2018,6,214.3,29.1,732.59,225.14,4957901,520.55,High
2018,6,125.1,28.7,149.16,219.87,1334233,613.03,Low
2018,6,180.2,34.8,650.1,288.33,4700456,690.04,Medium
2018,6,248.3,31.2,615.28,253.54,4888910,586.86,Medium
2018,6,46.7,33.8,313.36,245.91,2071632,571.6,Low
2018,6,71.8,30.0,611.58,196.84,4710325,368.76,High
2018,6,261.4,31.7,771.54,242.32,4912443,561.49,High
2018,6,108.9,35.5,335.59,199.24,1988411,506.52,Low
2018,6,27.5,30.8,601.98,143.41,3774983,265.99,High
2018,6,66.0,29.2,456.96,211.73,3202059,459.63,Medium
2018,6,48.8,35.4,749.79,159.54,4985463,186.85,High
2018,6,83.8,28.9,541.95,137.68,4234535,259.19,High
2018,7,262.7,31.0,146.22,292.0,1158961,909.53,Low
2018,7,92.6,29.9,561.52,180.99,4683205,417.32,High
2018,7,105.0,31.9,595.66,209.98,5206771,407.85,High
2018,7,112.9,32.5,799.76,198.99,4657324,321.29,High
2018,7,2.6,31.8,310.09,168.78,2642681,418.84,Low
2018,7,128.0,30.5,443.62,261.69,3523055,697.47,Low
2018,7,414.0,32.6,788.32,305.55,5105303,802.9,Medium
2018,7,149.9,30.3,676.66,252.24,4861271,587.29,Medium
2018,7,244.9,31.0,446.94,237.58,3121811,664.8,Low
2018,7,130.3,30.0,456.35,253.9,3822034,575.18,Low
2018,7,51.4,30.7,161.44,146.83,1115638,367.0,Low
2018,7,17.3,30.2,637.57,146.55,4789579,166.35,High
2018,7,179.5,30.0,783.99,246.83,4659432,457.48,High
2018,7,128.9,28.7,524.43,213.15,3864448,527.03,Medium
2018,7,285.2,30.8,660.84,284.41,4822998,709.48,Medium
2018,7,66.9,32.8,174.22,170.27,960519,438.86,Low
2018,7,180.6,31.2,259.69,275.89,1814127,791.34,Low
2018,7,220.3,30.7,489.35,274.05,3610879,685.61,Low
2018,7,51.3,30.9,504.88,160.05,3325437,354.54,High
2018,7,33.1,30.9,152.2,228.23,1043501,667.96,Low
2018,7,18.0,30.0,481.02,168.07,3897716,323.06,High
2018,7,193.2,34.2,495.2,240.47,3220700,589.64,Medium
2018,7,110.3,30.0,249.55,201.04,1796627,588.54,Low
2018,7,98.8,33.0,405.2,179.28,3905988,369.05,Medium
2018,7,211.0,30.5,176.76,280.96,1238851,806.25,Low
2018,7,131.5,32.0,775.43,181.21,5176809,333.93,High
2018,7,64.7,31.0,672.75,163.19,4705592,274.23,High
2018,7,41.5,31.5,641.93,144.4,4189379,199.84,High
2018,8,67.1,30.2,157.8,192.88,1029615,534.53,Low
2018,8,203.9,29.1,396.3,291.32,2496336,724.78,Low
2018,8,318.2,28.7,346.65,271.18,2510502,849.19,Low
2018,8,279.6,29.9,358.86,307.07,2016538,886.98,Low
2018,8,33.0,30.8,514.11,224.12,3526879,454.48,Medium
2018,8,49.4,33.9,670.95,192.86,4383273,338.43,High
2018,8,96.5,29.7,646.41,204.74,5171278,405.07,High
2018,8,160.7,29.7,497.94,189.48,3839453,411.98,Medium
2018,8,59.9,31.3,395.68,205.93,2894426,430.14,Medium
2018,8,285.5,28.7,464.44,315.9,3542822,867.72,Low
2018,8,336.4,31.3,262.02,291.64,1616935,831.41,Low
2018,8,26.3,31.3,570.81,196.1,4128092,410.51,High
2018,8,110.0,29.9,457.49,165.84,3516917,396.63,Medium
2018,8,98.3,29.5,664.38,204.68,4355585,362.91,High
2018,8,79.8,29.8,300.44,213.62,2359965,563.02,Low
2018,8,60.5,28.7,575.94,161.11,4118229,306.85,High
2018,8,67.4,29.3,219.93,253.98,1823544,733.83,Low
2018,8,60.5,28.3,533.83,189.91,4778398,405.15,High
2018,8,113.3,28.8,221.6,293.3,1743844,814.0,Low
2018,8,100.9,30.0,365.93,163.93,3108432,372.23,Medium
2018,8,27.0,30.0,535.29,137.33,3981286,222.84,High
2018,9,115.0,25.7,608.64,255.81,3853830,573.42,Medium
2018,9,40.0,28.7,246.43,196.06,1905793,518.34,Low
2018,9,32.2,28.6,376.42,227.71,3206042,590.45,Low
2018,9,66.2,28.0,392.84,163.71,3188308,380.78,Medium
2018,9,121.3,26.5,474.01,189.2,3643474,425.83,Medium
2018,9,239.0,28.5,292.9,348.07,2275644,994.54,Low
2018,9,112.4,29.5,657.63,151.47,5282532,228.14,High
2018,9,38.3,25.9,306.41,211.44,2068967,527.37,Low
2018,9,83.2,30.8,227.69,280.63,1707675,775.43,Low
2018,9,138.4,28.4,301.27,258.93,2278323,614.54,Low
2018,9,114.2,27.3,547.86,222.6,3183886,593.8,Medium
2018,9,129.2,27.0,344.38,265.54,2627835,707.03,Low
2018,9,290.7,28.6,179.52,304.56,1386718,892.93,Low
2018,9,45.3,29.6,457.13,146.12,4717059,254.61,High
2018,9,87.2,26.4,611.29,189.87,3960336,357.57,High
2018,9,174.5,26.4,647.26,274.76,4511676,614.64,Medium
2018,9,56.6,28.6,660.09,204.45,3400207,331.58,High
2018,9,146.0,27.9,629.47,204.47,5053091,402.9,High
2018,9,91.7,27.4,207.95,248.64,1452444,702.99,Low
2018,9,263.9,29.8,444.95,260.06,3014840,682.27,Low
2018,10,49.3,26.8,393.26,181.92,3287498,424.31,Medium
2018,10,48.3,26.2,525.09,192.18,4104803,354.92,High
2018,10,72.4,27.0,352.66,159.52,2656906,389.4,Medium
2018,10,62.8,28.1,234.51,171.49,1967580,470.06,Low
2018,10,10.7,26.8,470.89,106.44,3806421,139.61,High
2018,10,82.1,30.1,618.25,228.91,3572415,533.63,Medium
2018,10,45.1,28.8,178.47,157.21,1465014,401.94,Low
2018,10,127.3,31.1,332.09,256.28,2452224,704.42,Low
2018,10,39.0,29.5,495.36,171.21,3697394,348.46,High
2018,10,39.9,29.5,831.46,167.6,4874615,216.21,High
2018,10,3.5,26.6,383.88,133.39,2827470,250.53,High
2018,10,16.1,32.1,559.3,179.88,4080962,358.85,High
2018,11,79.6,27.4,145.19,198.44,1188249,624.75,Low
2018,11,42.9,25.8,162.05,189.28,1437433,502.5,Low
2018,11,70.4,27.8,554.44,206.03,3339153,467.31,Medium
2018,11,8.4,23.7,172.68,212.87,1094573,527.11,Low
2018,11,50.5,25.5,151.57,171.2,1130176,466.12,Low
2018,11,28.8,25.6,335.93,237.4,2815292,580.77,Low
2018,11,100.6,26.2,552.25,219.02,4418993,507.92,Medium
2018,11,32.5,28.2,422.71,197.56,3499168,415.07,Medium
2018,11,20.0,26.2,379.2,179.37,3180717,345.87,Medium
2018,11,119.4,27.6,288.59,219.19,2615486,625.09,Low
2018,11,21.1,29.1,336.87,206.32,2386045,477.49,Low
2018,12,9.2,26.3,405.86,217.92,3301432,465.34,Medium
2018,12,160.0,27.9,169.94,190.02,1097189,529.85,Low
2018,12,77.1,26.4,371.24,263.14,2257240,608.44,Low
2018,12,25.9,25.6,428.68,185.41,3979971,346.78,Medium
2018,12,60.8,27.4,314.69,240.39,2239800,531.62,Low
2018,12,18.4,28.4,534.36,201.96,4545633,381.46,High
2018,12,53.0,24.6,565.94,143.35,3645542,307.77,High
2018,12,39.0,27.2,611.17,169.0,4644143,316.68,High
2018,12,46.2,22.7,277.37,212.62,2973244,587.1,Low
2018,12,13.6,24.9,223.37,244.2,1823881,588.44,Low
2018,12,39.8,23.3,755.29,137.52,4870584,123.11,High
2018,12,126.5,26.4,350.54,241.15,2844826,622.56,Low
2018,12,99.4,26.6,603.94,166.32,4161824,248.5,High
2018,12,23.2,28.2,456.72,208.08,3027555,461.85,Medium
2018,12,28.0,25.0,529.67,153.74,4590075,228.43,High
2018,12,69.0,26.0,748.03,172.19,4465860,279.1,High
2019,1,96.3,30.6,578.72,242.5,3893555,591.25,Medium
2019,1,7.1,22.5,90.37,242.83,954015,683.05,Low
2019,1,68.8,28.1,265.45,230.84,2340879,631.08,Low
2019,1,44.2,28.3,394.54,217.9,2251098,438.98,Medium
2019,1,12.5,27.9,286.06,178.56,2043716,406.28,Low
2019,1,32.0,22.8,697.39,206.36,4820822,373.23,High
2019,1,117.2,24.2,169.8,212.68,1329819,578.21,Low
2019,1,64.2,26.9,160.48,183.1,1320064,556.39,Low
2019,1,89.4,27.8,175.25,237.75,1139624,596.9,Low
2019,1,77.0,23.6,616.95,183.66,4311437,334.23,High
2019,1,31.0,26.0,539.4,192.64,3901383,404.02,High
2019,2,93.3,25.7,539.25,208.51,4398618,481.31,Medium
2019,2,27.7,27.1,180.71,175.91,1291546,455.6,Low
2019,2,59.6,26.1,180.42,222.0,1362214,596.96,Low
2019,2,105.7,28.1,449.45,236.09,3765982,551.42,Low
2019,2,45.3,31.4,563.74,165.39,3652296,235.14,High
2019,2,20.2,26.4,252.47,169.38,1828781,402.7,Low
2019,2,65.2,27.6,632.71,204.44,5032338,331.83,High
2019,2,11.8,28.0,146.91,204.93,1234687,551.68,Low
2019,2,31.3,28.6,716.06,145.37,4347079,127.18,High
2019,2,16.1,26.8,412.28,201.42,2670060,378.79,Medium
2019,2,10.9,26.2,352.35,179.83,2662658,346.75,Medium
2019,2,75.3,29.8,819.94,148.35,5036661,175.72,High
2019,3,25.1,30.4,683.6,128.54,3904255,85.62,High
2019,3,15.3,29.1,227.42,232.18,1418395,557.56,Low
2019,3,48.0,31.7,277.51,228.06,1683656,603.66,Low
2019,3,86.5,30.7,561.41,214.61,3992672,409.15,High
2019,3,91.8,28.6,552.78,235.77,3912541,476.27,Medium
2019,3,4.1,28.0,505.51,217.81,3397852,484.0,Medium
2019,3,85.3,32.3,284.82,145.36,1914590,283.68,Medium
2019,3,17.3,27.2,519.01,205.28,4060927,419.45,Medium
2019,3,40.7,29.6,130.96,215.43,926760,516.16,Low
2019,3,82.1,30.3,208.92,219.48,1375074,587.34,Low
2019,3,129.3,33.6,691.02,214.12,4798665,422.53,High
2019,3,43.7,32.8,359.47,180.68,2121310,408.58,Medium
2019,3,36.0,29.9,826.8,120.12,5050117,50.0,High
2019,3,101.2,30.0,710.44,162.62,5194828,262.6,High
2019,3,5.3,27.0,738.32,157.87,5202853,181.97,High
2019,3,57.3,31.2,530.89,146.64,3820961,326.36,High
